"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"33";4,09;0,138;"";4;"CCND2;EHF;GEM;IL20"
"34";4,09;0,138;"GTF2F1 (directAnnotation). ";6;"BMP2;CCND2;CSRP2;GEM;TCHH;TNFSF9"
"35";4,08;0,138;"POLR2A; TAF1; TBP (directAnnotation). ";12;"AKAP12;BMP2;CCND2;CKB;CSRP2;EHF;GEM;IRF4;MMP10;SHF;TCHH;TNFSF9"
"36";4,08;0,138;"TBP (inferredBy_Orthology). ";5;"BMP2;CKB;CSRP2;TCHH;TNFSF9"
"37";4,08;0,138;"GTF2B (directAnnotation). ";16;"AKAP12;BMP2;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HELLS;IRF4;MMP10;SHF;ST18;TCHH;TNFSF9"
"38";4,07;0,138;"";14;"A4GALT;BMP2;CALCRL;CBARP;CSRP2;DSG2;EHF;GEM;GNB5;HELLS;HOMER1;IGLON5;SHF;ZDBF2"
"39";4,07;0,138;"HOXB13 (directAnnotation). ";13;"A4GALT;BMP2;CCND2;CKB;CSRP2;EHF;GEM;HELLS;IL20;IRF4;TCHH;TNFSF9;TSIX"
"40";4,07;0,138;"POLR2A (directAnnotation). ";6;"BMP2;CCND2;CSRP2;GEM;TCHH;TNFSF9"
"41";4,04;0,137;"GTF2F1 (directAnnotation). ";6;"BMP2;CCND2;CSRP2;GEM;TCHH;TNFSF9"
"42";4,03;0,137;"TAF7; TBP (directAnnotation). ";6;"BMP2;CKB;CSRP2;GEM;IRF4;TNFSF9"
"43";4,02;0,137;"HOXA13 (directAnnotation). ";8;"BMP2;CKB;CSRP2;EHF;GEM;IL20;TCHH;TNFSF9"
"44";4,01;0,136;"";9;"BMP2;CCND2;CKB;CSRP2;GEM;HELLS;IRF4;TCHH;TNFSF9"
"45";3,99;0,136;"HOXA13 (directAnnotation). ";8;"BMP2;CKB;CSRP2;EHF;GEM;IL20;TCHH;TNFSF9"
"46";3,97;0,135;"HIC1 (inferredBy_Orthology). ";7;"A4GALT;AKAP12;CCND2;CKB;EGR4;EHF;SHF"
"47";3,97;0,135;"CDX1; CDX2; CDX4 (directAnnotation). ";11;"A4GALT;BMP2;CCND2;CKB;CSRP2;EHF;GEM;IL20;IRF4;TCHH;TNFSF9"
"48";3,95;0,135;"";5;"CKB;CSRP2;GEM;IRF4;TNFSF9"
"49";3,95;0,135;"";10;"AKAP12;BMP2;CCND2;CKB;CSRP2;GEM;HELLS;IRF4;TCHH;TNFSF9"
"50";3,92;0,134;"HOXA13 (directAnnotation). ";12;"A4GALT;BMP2;CCND2;CKB;EHF;GEM;HELLS;IL20;IRF4;TCHH;TNFSF9;TSIX"
"51";3,89;0,133;"TBR1 (directAnnotation). ";8;"A4GALT;BMP2;CCL22;EHF;GNB5;HOMER1;IRF4;ZDBF2"
"52";3,88;0,133;"";7;"AKAP12;CCND2;CHML;EHF;GEM;P2RY10;SHF"
"53";3,88;0,133;"";7;"A4GALT;CCND2;EGR4;EHF;GNB5;IL20;ZDBF2"
"54";3,87;0,133;"SRF (directAnnotation). ";6;"AKAP12;BMP2;CSRP2;EGR4;TCHH;TNFSF9"
"55";3,87;0,133;"ZBTB39 (directAnnotation). ";5;"CALCRL;EGR4;EHF;GCNT2;IL20"
"56";3,86;0,132;"TBP (directAnnotation). ";9;"BMP2;CCND2;CKB;CSRP2;EHF;GEM;IRF4;TCHH;TNFSF9"
"57";3,85;0,132;"ELK1; TBX21 (directAnnotation). ";6;"AKAP12;ATP6V0D2;CALCRL;EHF;GNB5;SHF"
"58";3,84;0,132;"NANOG (directAnnotation). ";9;"ATP6V0D2;CALCRL;CCND2;EGR4;GNB5;IL20;SHF;ST18;TCHH"
"59";3,83;0,132;"";10;"AKAP12;BMP2;CCND2;CKB;CSRP2;GEM;HELLS;IRF4;TCHH;TNFSF9"
