"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"11";14;0,432;"IRF8 (directAnnotation). ";30;"APOL6;BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;GBP4;HELZ2;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;TNFSF10;TRIM25;WARS"
"12";13,9;0,43;"STAT2 (directAnnotation). ";38;"APOL6;BATF2;CASP5;CIITA;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR1B;FCGR3A;GBP1;GBP4;HAPLN3;HELZ2;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MSR1;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SERPING1;SLC1A3;TNFSF10;TRIM25;WARS"
"13";13,9;0,429;"";28;"APOL6;BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;TNFSF10;TRIM25;WARS"
"14";13,9;0,429;"IRF8 (directAnnotation). ";31;"APOL6;BATF2;CASP5;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;GBP4;HELZ2;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;TNFSF10;TRIM25;WARS"
"15";13,9;0,429;"IRF1 (directAnnotation). ";28;"APOL6;BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;TNFSF10;TRIM25;WARS"
"16";13,8;0,428;"IRF8 (directAnnotation). ";31;"APOL6;BATF2;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;HELZ2;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SLC1A3;SMCHD1;TNFSF10;TRIM25;WARS"
"17";13,8;0,427;"IRF9 (directAnnotation). ";35;"APOL6;BATF2;CASP5;CIITA;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;FCGR1B;GBP1;GBP4;HAPLN3;HELZ2;HERC5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SLC1A3;TNFSF10;TRIM25;WARS"
"18";13,8;0,426;"IRF2 (directAnnotation). ";38;"APOL6;BATF2;CASP5;CIITA;CMPK2;CXCL10;CXCL11;CXCL9;DDX58;EPSTI1;ETV7;FCGR1B;GBP1;GBP4;HAPLN3;HELZ2;HERC5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MSR1;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SLC1A3;TNFSF10;TRIM25;TSC22D1;WARS"
"19";13,6;0,42;"IRF9 (directAnnotation). ";31;"APOL6;BATF2;CASP5;CMPK2;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;GBP4;HELZ2;HERC5;IDO2;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;SLC1A3;TNFSF10;WARS;XAF1"
"20";13,6;0,419;"IRF8 (directAnnotation). ";28;"APOL6;BATF2;CIITA;CXCL10;CXCL11;DDX58;EPSTI1;ETV7;GBP1;HELZ2;HERC5;IFI44;IFI44L;IFI6;IFIH1;IFIT2;IFIT3;LRRK2;MX1;OAS2;OAS3;OASL;PARP14;SAMD9;SAMD9L;TNFSF10;TRIM25;WARS"
