"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"145";4,15;0,14;"SMARCC1 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"146";4,14;0,139;"RBBP5 (directAnnotation). ";5;"CHORDC1;DNAJA4;DNAJB1;OLIG2;SERPINH1"
"147";4,14;0,139;"";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"148";4,12;0,139;"JUND (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"149";4,12;0,139;"FOS (directAnnotation). ";6;"BAG3;CTNNAL1;DNAJB1;SERPINH1;SLC2A1;ZFAND2A"
"150";4,08;0,137;"RCOR1 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"151";4,07;0,137;"MAFK; NFE2 (directAnnotation). ";5;"BAG3;DNAJB1;HSP90AA1;SLC2A1;ZFAND2A"
"152";4,07;0,137;"FOSL1 (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"153";4,07;0,137;"JUNB (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"154";4,04;0,136;"NFYA (directAnnotation). ";8;"DNAJB1;HK2;HSPA1A;HSPA1B;HSPH1;IER5;OLIG1;TSPYL2"
"155";4,04;0,136;"JUNB (directAnnotation). ";5;"BAG3;CTNNAL1;SERPINH1;SLC2A1;ZFAND2A"
"156";4,03;0,136;"JUN (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"157";4,02;0,136;"JUND (directAnnotation). ";7;"BAG3;CTNNAL1;DNAJB1;HSP90AA1;SERPINH1;SLC2A1;ZFAND2A"
"158";4,02;0,136;"JUND (directAnnotation). ";4;"BAG3;CTNNAL1;SLC2A1;ZFAND2A"
"159";4,02;0,136;"POLR2A; TAF1; TBP (directAnnotation). ";10;"BAG3;DNAJB1;DNAJB4;HILPDA;HSP90AA1;HSPA1B;HSPB1;IER5;OLIG2;SERPINH1"
