"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"109";3,35;0,0719;"PAX7 (directAnnotation). ";10;"AOAH;CD36;CTSA;FABP5;FCGRT;HBEGF;ITGA4;METTL7A;NFIA;RCAN1"
"110";3,35;0,0718;"NKX3-2; TAF7; TBP (directAnnotation). ";6;"FGD2;HNMT;METTL7A;MPEG1;PRAM1;SIGLEC10"
"111";3,35;0,0718;"";5;"CD36;PRAM1;PRKAG2-AS1;RCAN1;SIGLEC10"
"112";3,35;0,0718;"";7;"CD36;HNMT;ITGA4;KLF9;MEGF9;PRKAG2-AS1;TBXAS1"
"113";3,34;0,0716;"STAT2 (directAnnotation). ";9;"CD36;DNASE2;HAX1;KCNK6;MARCH1;METTL7A;MPEG1;NCOA7;NFIA"
"114";3,31;0,0712;"";8;"ADAP2;F13A1;FGD2;NCF4;PRKAG2-AS1;SIGLEC10;SIGLEC12;TSPAN4"
"115";3,3;0,0711;"ETS1; YY1 (directAnnotation). ";6;"AOAH;FGD2;MPEG1;NCF4;RCAN1;TBXAS1"
"116";3,29;0,0709;"";22;"ATOX1;CD36;F13A1;FGD2;GABARAPL1;HNMT;HPS3;KCNK6;LRRC25;MEGF9;MPEG1;NCF4;NCOA7;NFIA;PRCP;PRKAG2-AS1;RCAN1;RNASET2;SAMHD1;TBXAS1;TESC;TSPAN4"
"117";3,26;0,0705;"LTF; MZF1 (directAnnotation). ";15;"AOAH;DNASE2;F13A1;HAX1;HNMT;METTL7A;NCF4;NFIA;PPT1;PRAM1;RCAN1;SIGLEC10;SIGLEC12;TBXAS1;YWHAH"
"118";3,25;0,0705;"LEF1 (directAnnotation). ";9;"AKR1A1;DNASE2;ECHDC3;FCGRT;GRN;MARCH1;RCAN1;TMEM170B;TSPAN4"
"119";3,25;0,0704;"";7;"CD36;FABP5;NCF4;NCOA7;NFIA;RCAN1;TSPAN4"
"120";3,23;0,0702;"ELK3; HOXD12 (directAnnotation). ";8;"AOAH;F13A1;FABP5;HNMT;KCNK6;MPEG1;NFIA;TBXAS1"
"121";3,23;0,0701;"EP300 (directAnnotation). ";7;"FGD2;HNMT;KCNK6;METTL7A;PRKAG2-AS1;RPN2;TBXAS1"
"122";3,23;0,0701;"PAX7 (directAnnotation). ";23;"ADAP2;AOAH;C1orf56;CD302;CD36;CTSA;CTSD;FABP5;FCGRT;HBEGF;HNMT;IFNGR1;ITGA4;LRRC25;METTL7A;NCOA7;NPC2;PPT1;RCAN1;SIGLEC10;SIGLEC12;TESC;YWHAH"
