"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"51";4,7;0,119;"CEBPB (inferredBy_Orthology). ";24;"ACSL1;AQP9;BCAT1;CCL3;CDKN1A;DRAM1;DUSP6;EHD1;GK;HIVEP2;IL1B;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;TNIP3;ZC3H12C"
"52";4,69;0,118;"RELA (inferredBy_Orthology). ";39;"ACSL1;ADORA2A;BCL2A1;CD44;CD82;CDKN1A;DDX60L;DUSP6;ELOVL7;FFAR2;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;JAG1;KYNU;LAMB3;LIMK2;MAML2;MAP4K4;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;SDC4;SLCO4A1;SRC;STK26;TNFAIP2;TNIP1;TRAF1;ZC3H12C"
"53";4,67;0,118;"JUN (directAnnotation). ";24;"CD44;CDC42EP3;CDKN1A;FLT1;HIVEP2;HSPA5;IL1A;ITGA5;KCNJ2;KCNN4;KYNU;LAMB3;LUCAT1;MEFV;MIR155HG;MIR3945HG;PLEK;PPARG;SDC4;SIPA1L1;TNFAIP8;TNIP1;TNIP3;TRAF1"
"54";4,66;0,118;"JUN (directAnnotation). ";21;"CD44;CD82;CDC42EP3;CDKN1A;F3;FLT1;HIVEP2;HSPA5;IL1A;ITGA5;KCNN4;LAMB3;LUCAT1;MEFV;MIR155HG;MIR3945HG;SDC4;TNFAIP8;TNIP1;TNIP3;TRAF1"
"55";4,64;0,118;"CEBPA (directAnnotation). ";22;"ACSL1;CD44;CDC42EP3;EHD1;FNDC3B;GCH1;HIVEP1;HIVEP2;IL1B;JAG1;LUCAT1;MEFV;MTF1;NFAT5;PALM2-AKAP2;PPARG;SERPINB2;SLC2A6;TNFAIP8;TNIP1;TNIP3;ZC3H12C"
"56";4,59;0,117;"RELA (directAnnotation). ";24;"BCL2A1;CD82;DDX60L;FLT1;GRAMD1A;HIVEP1;HIVEP2;IL1B;MAML2;MAP4K4;NFAT5;NFKB1;OPTN;PDE4DIP;PPARG;RALGDS;SDC4;SLCO4A1;SRC;TNFAIP2;TNFAIP8;TNIP1;TRAF1;ZC3H12C"
"57";4,55;0,116;"NFKB1 (directAnnotation). ";48;"ACSL1;ADORA2A;AQP9;BCL2A1;CCL4;CCL4L2;CD44;CD82;CDC42EP3;CDKN1A;DDX60L;DUSP6;EHD1;ELOVL7;FFAR2;FLT1;GCH1;GRAMD1A;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;LAMB3;MAML2;MAP4K4;MIR3945HG;MYO1G;NFAT5;NFKB1;OPTN;PALM2-AKAP2;PDE4DIP;PPARG;RALGDS;RIN2;SDC4;SLC2A6;SLCO4A1;SRC;STK26;TNFAIP2;TNFAIP6;TNFAIP8;TNIP1;TRAF1;ZC3H12C"
"58";4,54;0,116;"TCF7L2 (directAnnotation). ";13;"CDKN1A;DOT1L;HIVEP2;HSPA5;IL1A;ITGA5;KCNN4;LAMB3;LUCAT1;SDC4;TNFAIP8;TNIP1;TRAF1"
"59";4,49;0,115;"CEBPB (inferredBy_Orthology). ";48;"ABL2;ACSL1;ADORA2A;AQP9;BCAT1;BCL2A1;CD44;CDC42EP3;CDKN1A;CXCL8;DENND5A;DRAM1;DUSP6;EHD1;FLNA;FLT1;FNDC3B;GK;HIVEP1;HIVEP2;IL1B;IL1RN;ITGA5;ITGB8;JAG1;KCNJ2;KYNU;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;MYO1G;PDE4DIP;PPARG;PTGS2;RAPGEF2;RNF19B;SERPINB2;SIPA1L1;SLC2A6;SPHK1;TNFAIP2;TNFAIP8;TNIP1;TNIP3;ZC3H12C"
"60";4,48;0,115;"MYC (directAnnotation). ";14;"CD44;CDC42EP3;CDKN1A;HSPA5;ITGA5;KCNN4;LAMB3;LUCAT1;MAML2;MIR3945HG;SDC4;TNFAIP8;TNIP1;TRAF1"
"61";4,47;0,115;"CEBPG (directAnnotation). ";41;"ACSL1;AQP9;BCAT1;CCL3;CD44;CDKN1A;DENND5A;DRAM1;DUSP6;EHD1;F3;FLT1;FNDC3B;GK;HIVEP2;HSPA5;IL1B;ITGA5;ITGB8;KCNJ2;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;PDE4DIP;PPARG;PPIF;PTGS2;RAPGEF2;SDC4;SERPINB2;SLC2A6;SPHK1;TNFAIP2;TNFAIP8;TNIP1;TRAF1;USP12;ZC3H12C"
"62";4,45;0,114;"CEBPA (directAnnotation). ";44;"ABL2;ACSL1;AQP9;BCAT1;C15orf48;CD44;CDKN1A;DENND5A;DRAM1;DUSP6;EHD1;FLT1;FNDC3B;GK;HIVEP1;HIVEP2;IL1B;ITGB8;IVNS1ABP;KCNJ2;KYNU;LAMB3;LUCAT1;MEFV;MIR155HG;MIR22HG;MIR3945HG;MTF1;MYO1G;NFAT5;PDE4DIP;PNP;PPARG;PTGS2;RALGDS;RIN2;SERPINB2;SLC2A6;SLC7A5;SPHK1;TNFAIP2;TNFAIP8;TNIP3;ZC3H12C"
"63";4,43;0,114;"FOSL1 (directAnnotation). ";19;"CD44;CDC42EP3;CDKN1A;DOT1L;F3;HSPA5;ITGA5;KCNJ2;KCNN4;LAMB3;LUCAT1;MIR155HG;MIR22HG;MIR3945HG;PPARG;SDC4;SERPINB2;TNIP1;TRAF1"
"64";4,4;0,113;"ERG (directAnnotation). ";13;"CD82;ECE1;HIVEP1;HIVEP2;ITGA5;LIMK2;RALGDS;SLC2A6;SPHK1;TNFAIP2;TNIP1;USP12;ZNF697"
"65";4,4;0,113;"CEBPG (directAnnotation). ";15;"ACSL1;AQP9;CDKN1A;DRAM1;GK;HIVEP2;IL1B;LUCAT1;MTF1;PDE4DIP;PPARG;PTGS2;SLC2A6;TNFAIP2;ZC3H12C"
"66";4,39;0,113;"FOS (directAnnotation). ";16;"ABL2;CD44;CDC42EP3;CDKN1A;F3;HSPA5;ITGA5;KCNN4;LAMB3;LUCAT1;RAPGEF2;SDC4;SPHK1;TNIP1;TNIP3;TRAF1"
