"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"173";3,31;0,117;"CD59 (directAnnotation). ";20;"ABCA1;BIRC3;CCL20;CCRL2;CD40;CD83;CXCL2;CXCL3;E2F7;EIF1B;GPR132;HEY1;LRP12;MAPK6;MIR3142HG;SAV1;SGPP2;TJP2;ZFX;ZFYVE16"
"174";3,3;0,116;"IRF1 (directAnnotation). ";14;"BIRC3;CCRL2;CD40;ICAM1;IL1R1;IL23A;IL6;IL6R;KMO;NLRP3;PIM1;SPSB1;SYNPO2;TJP2"
"175";3,3;0,116;"";13;"ABCA1;CCRL2;CD40;CD83;CLCF1;HEY1;ICAM1;IL1R1;MGLL;MIR3142HG;SAV1;TJP2;ZFYVE16"
"176";3,29;0,116;"";18;"ABCA1;ABCA5;BIRC3;CD40;CD83;CXCL2;CXCL3;E2F7;EIF1B;HEY1;ICAM1;IL1R1;MAPK6;MGLL;MIR3142HG;SCN1B;TJP2;ZFX"
"177";3,29;0,116;"";26;"ABCA1;ATP2B1;BIRC3;CD40;CD83;CXCL2;CXCL3;DENND4A;EIF1B;HEY1;ICAM1;IL1R1;KANK1;KMO;MAPK6;MGLL;MIR3142HG;NCS1;NUMB;PIM1;SAV1;SCN1B;SGPP2;SPSB1;TJP2;ZFX"
"178";3,29;0,116;"NFKB1 (directAnnotation). ";18;"ABCA1;CCL20;CCRL2;CD40;CLCF1;CXCL2;CXCL3;HEY1;ICAM1;IL23A;KMO;LINC01588;MIR3142HG;SAV1;SGPP2;SYNPO2;TJP2;ZFX"
"179";3,29;0,116;"";10;"E2F7;HEY1;KANK1;LPCAT1;MAPK6;NUMB;PIM1;SCN1B;SGPP2;ZFX"
"180";3,28;0,116;"";17;"ABCA1;BIRC3;CD40;CXCL2;CXCL3;EIF1B;HEY1;KANK1;MAPK6;MGLL;MIR3142HG;PIM1;SAV1;SCN1B;SPSB1;TJP2;ZFX"
"181";3,28;0,116;"NR4A2 (directAnnotation). ";10;"ATP2B1;BIRC3;CCL20;CLCF1;IL1R1;MAPK6;SAV1;SCN1B;TJP2;TNFRSF9"
"182";3,27;0,116;"IRF8 (directAnnotation). ";8;"CCRL2;CD40;E2F7;IL1R1;IL6R;KMO;NLRP3;SYNPO2"
"183";3,26;0,115;"";18;"CCL20;CD40;CD83;CXCL2;CXCL3;DENND4A;GPR132;IL1R1;IL6;LINC01588;MAPK6;MIR3142HG;NLRP3;SAV1;SCN1B;SGPP2;SYNPO2;TJP2"
"184";3,25;0,115;"";11;"E2F7;EIF1B;HEY1;LPCAT1;LRP12;MAPK6;NUMB;PIM1;SCN1B;SGPP2;ZFX"
"185";3,25;0,115;"";8;"E2F7;HEY1;KANK1;LPCAT1;NUMB;PIM1;SGPP2;ZFX"
"186";3,25;0,115;"IRF8 (directAnnotation). ";8;"CCRL2;CD40;E2F7;IL6R;KMO;NLRP3;SPSB1;SYNPO2"
"187";3,24;0,115;"IRF2 (directAnnotation). ";17;"CCRL2;CD40;DENND4A;E2F7;EIF1B;HEY1;ICAM1;IL1R1;IL6;IL6R;KMO;NLRP3;PIM1;SPSB1;STAT4;SYNPO2;TJP2"
"188";3,24;0,115;"";16;"ABCA1;CCL20;CXCL2;CXCL3;ICAM1;IL1R1;IL23A;IL6;IL6R;KANK1;LINC01588;MIR3142HG;NCS1;SPSB1;SYNPO2;TJP2"
"189";3,23;0,115;"NR4A1; NR4A2; NR4A3 (inferredBy_Orthology). ";11;"ATP2B1;BIRC3;CCL20;CCRL2;CLCF1;IL1R1;LINC01588;MAPK6;SAV1;SCN1B;TNFRSF9"
"190";3,23;0,115;"";8;"E2F7;EIF1B;HEY1;MAPK6;NUMB;PIM1;SGPP2;ZFX"
"191";3,23;0,115;"GTF2IRD1; TFAP2C (directAnnotation). ";7;"CD40;EIF1B;HEY1;IL6;IL6R;LINC01588;MIR3142HG"
"192";3,21;0,114;"HMGA1; HMGA2 (directAnnotation). ";26;"ABCA1;BIRC3;CCL20;CD40;CXCL2;CXCL3;EIF1B;HEY1;ICAM1;IL1R1;IL6;KANK1;KMO;LINC00346;LINC01588;LRP12;MAPK6;MGLL;MIR3142HG;NLRP3;SAV1;SGPP2;SYNPO2;TJP2;ZFX;ZFYVE16"
"193";3,18;0,113;"RBPJ (inferredBy_Orthology). ";11;"ATP2B1;BIRC3;CCL20;E2F7;IL23A;IL6;IL6R;MIR3142HG;SGPP2;STAT4;TJP2"
"194";3,17;0,113;"NFKB1; NFKB2; REL; RELA; RELB (inferredBy_Orthology). ";18;"BIRC3;CCL20;CCRL2;CD40;CD83;CXCL2;CXCL3;DENND4A;IL23A;LINC01588;LPCAT1;LRP12;MIR3142HG;NCR3LG1;PLAUR;SCN1B;STAT4;TJP2"
"195";3,17;0,113;"";12;"E2F7;EIF1B;HEY1;KANK1;LPCAT1;LRP12;MAPK6;NUMB;PIM1;SCN1B;SGPP2;ZFX"
"196";3,17;0,113;"ZNF814 (directAnnotation). ";6;"HEY1;MIR3142HG;NUMB;SCN1B;SPSB1;ZFX"
"197";3,15;0,113;"SPIB (directAnnotation). ";11;"ABCA1;BIRC3;CCL20;CCRL2;CD40;CD83;DENND4A;ICAM1;MIR3142HG;NLRP3;TJP2"
"198";3,15;0,113;"TFDP1 (directAnnotation). ";10;"CXCL2;DENND4A;E2F7;HEY1;KANK1;LRP12;MAPK6;PIM1;SAV1;SCN1B"
"199";3,15;0,113;"SPI1 (inferredBy_Orthology). ";8;"BIRC3;CCL20;CCRL2;CD40;ICAM1;MIR3142HG;SGPP2;TJP2"
"200";3,14;0,113;"SPI1 (directAnnotation). ";9;"ABCA1;BIRC3;CCRL2;CD40;CD83;DENND4A;ICAM1;MIR3142HG;TJP2"
