"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"18";5,28;0,232;"MZF1 (directAnnotation). ";6;"CCR7;FGFR1;LIF;MMP14;MMP9;NRP2"
"19";5,27;0,232;"NFKB1 (directAnnotation). ";11;"CCR7;CSF2;FGFR1;GPR157;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;TNFRSF4"
"20";5,26;0,232;"NFKB1 (directAnnotation). ";10;"CSF2;GPR157;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;TM4SF19;TNFRSF4"
"21";5,22;0,23;"RELA (directAnnotation). ";5;"IL4I1;LIF;MCOLN2;MMP14;TNFRSF4"
"22";5,2;0,229;"RUNX1 (directAnnotation). ";5;"CCR7;CSF2;FGFR1;LIF;MMP9"
"23";5,18;0,228;"KLF1 (directAnnotation). ";11;"ADPRHL1;CCR7;CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;RHCG;TM4SF19"
"24";5,11;0,226;"NFKB1 (directAnnotation). RELA (inferredBy_Orthology). ";11;"CSF2;FGFR1;GPR157;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TM4SF19;TNFRSF4"
"25";5,04;0,223;"POU5F1; ZBTB7A (directAnnotation). ";4;"ADPRHL1;CSF2;IL4I1;MMP9"
"26";5,03;0,223;"RELA (directAnnotation). ";9;"CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"27";4,96;0,22;"RELA (directAnnotation). ";9;"CCR7;CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;TNFRSF4"
"28";4,9;0,218;"RELA (inferredBy_Orthology). ";9;"CSF2;GPR157;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;TNFRSF4"
"29";4,89;0,217;"";7;"ADPRHL1;CCR7;FGFR1;MMP9;NRP2;RHCG;TM4SF19"
"30";4,83;0,215;"NFKB1 (inferredBy_Orthology). ";6;"IL4I1;LIF;MCOLN2;MMP14;MMP9;TNFRSF4"
"31";4,75;0,212;"NFKB1; RELA (directAnnotation). REL (inferredBy_Orthology). ";11;"CSF2;FGFR1;GPR157;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TM4SF19;TNFRSF4"
"32";4,74;0,212;"RELA (directAnnotation). ";8;"CCR7;CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;TNFRSF4"
"33";4,63;0,208;"";3;"ADPRHL1;FGFR1;MMP14"
"34";4,63;0,208;"MAFA; OVOL2 (directAnnotation). ";7;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2"
"35";4,62;0,207;"RELA (directAnnotation). ";10;"CSF2;GPR157;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;RHCG;TNFRSF4"
"36";4,61;0,207;"RELA; RELB (directAnnotation). ";11;"CCR7;CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;RHCG;TNFRSF4"
"37";4,61;0,207;"";5;"ADPRHL1;FGFR1;MMP9;NRP2;TM4SF19"
"38";4,61;0,207;"MZF1; STAT6 (directAnnotation). ";4;"LIF;MMP14;MMP9;TNFRSF4"
"39";4,59;0,206;"RELA (directAnnotation). ";8;"FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"40";4,59;0,206;"RELA (directAnnotation). ";9;"CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"41";4,51;0,203;"RELA (directAnnotation). ";9;"CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"42";4,48;0,202;"EGR2 (directAnnotation). ";7;"ADPRHL1;FGFR1;LIF;MMP14;MMP9;NRP2;TNFRSF4"
"43";4,47;0,202;"";5;"CCR7;CSF2;LIF;MMP14;NRP2"
"44";4,47;0,202;"";5;"ADPRHL1;MMP14;MMP9;NRP2;TM4SF19"
"45";4,44;0,201;"REL (directAnnotation). ";9;"CCR7;CSF2;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;TNFRSF4"
"46";4,43;0,2;"";4;"FGFR1;LIF;MMP14;MMP9"
"47";4,42;0,2;"ELF3 (directAnnotation). ";3;"CSF2;MMP9;NRP2"
"48";4,41;0,2;"STAT6; ZNF354C (directAnnotation). ";4;"CSF2;IL4I1;MMP14;NRP2"
"49";4,41;0,2;"";9;"ADPRHL1;CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;NRP2;TM4SF19"
"50";4,39;0,199;"NFKB1 (directAnnotation). ";11;"CCR7;CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;RHCG;TM4SF19;TNFRSF4"
"51";4,36;0,198;"CTCFL (directAnnotation). ";5;"CCR7;LIF;MMP14;NRP2;RHCG"
"52";4,34;0,197;"NFKB1 (directAnnotation). ";9;"CCR7;CSF2;IL4I1;LIF;MCOLN2;MMP14;MMP9;NRP2;TNFRSF4"
"53";4,33;0,196;"";8;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;RHCG"
"54";4,26;0,194;"RELA (directAnnotation). ";9;"CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"55";4,26;0,194;"ESRRA (directAnnotation). ";4;"LIF;MMP9;NRP2;RHCG"
"56";4,26;0,194;"";5;"ADPRHL1;FGFR1;MMP9;NRP2;TM4SF19"
"57";4,25;0,194;"MTF1 (directAnnotation). ";4;"ADPRHL1;IL4I1;LIF;TNFRSF4"
"58";4,25;0,193;"ESRRA (directAnnotation). ";4;"LIF;MMP9;NRP2;RHCG"
"59";4,19;0,191;"";6;"CCR7;CSF2;FGFR1;MMP9;NRP2;TM4SF19"
"60";4,18;0,191;"NHLH1 (directAnnotation). ";5;"FGFR1;IL4I1;LIF;MMP14;NRP2"
"61";4,17;0,191;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"62";4,16;0,19;"WT1 (inferredBy_Orthology). ";5;"FGFR1;LIF;MMP14;MMP9;NRP2"
"63";4,15;0,19;"VDR (directAnnotation). ";9;"ADPRHL1;CCR7;CSF2;FGFR1;IL4I1;LIF;MMP9;NRP2;TM4SF19"
"64";4,14;0,19;"EBF1; EBF2; EBF3 (directAnnotation). ";5;"CSF2;FGFR1;LIF;NRP2;TM4SF19"
"65";4,12;0,189;"RELA (directAnnotation). ";8;"CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;TNFRSF4"
"66";4,07;0,187;"";4;"ADPRHL1;IL4I1;LIF;TM4SF19"
"67";4,06;0,187;"";3;"CSF2;FGFR1;LIF"
"68";4,04;0,186;"BCL3; NFKB1 (directAnnotation). ";9;"CSF2;FGFR1;IL4I1;LIF;MCOLN2;MMP14;MMP9;RHCG;TNFRSF4"
"69";4,01;0,185;"NFKB1 (directAnnotation). ";4;"LIF;MMP14;MMP9;TNFRSF4"
"70";4,01;0,185;"BCL6 (directAnnotation). ";3;"CCR7;CSF2;NRP2"
"71";4,01;0,184;"SPI1 (inferredBy_Orthology). ";4;"FGFR1;LIF;MMP9;NRP2"
"72";4;0,184;"KLF13 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2"
"73";3,99;0,184;"";8;"ADPRHL1;CSF2;FGFR1;LAMP3;LIF;MCOLN2;MMP9;NRP2"
"74";3,97;0,183;"";3;"CSF2;FGFR1;TM4SF19"
"75";3,97;0,183;"";4;"ADPRHL1;LIF;MMP9;NRP2"
"76";3,95;0,182;"KLF8 (directAnnotation). ";4;"ADPRHL1;FGFR1;MMP9;TM4SF19"
"77";3,94;0,182;"GATA5 (directAnnotation). ";4;"CSF2;FGFR1;LIF;NRP2"
"78";3,94;0,182;"KLF8 (directAnnotation). ";3;"ADPRHL1;FGFR1;TM4SF19"
"79";3,94;0,182;"GATA4 (directAnnotation). ";4;"CSF2;FGFR1;LIF;NRP2"
"80";3,93;0,182;"GATA4 (directAnnotation). ";4;"CSF2;FGFR1;LIF;NRP2"
