"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"129";3,12;0,0614;"CREB5 (directAnnotation). ";18;"AOAH;AVPI1;GABARAPL1;HPS3;HRH2;IFNGR1;ITM2B;KLF9;MARCH1;MAT2A;MEGF9;NCOA7;NFIA;RAD51C;RCAN1;RNF130;TIMP2;YWHAH"
"130";3,11;0,0614;"DBP (inferredBy_Orthology). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"131";3,11;0,0614;"";6;"CD36;CD81;HRH2;MEGF9;NCOA7;RCAN1"
"132";3,11;0,0614;"GRHL1; GRHL2; GRHL3 (inferredBy_Orthology). ";5;"CD36;HRH2;ITM2B;KLF9;MAT2A"
"133";3,11;0,0613;"ZNF266 (directAnnotation). ";5;"CD36;ITM2B;MARCH1;PRCP;TIMP2"
"134";3,1;0,0613;"DBP (directAnnotation). ";6;"FGD2;HBEGF;ITM2B;KCNK6;KLF9;TMEM170B"
"135";3,1;0,0613;"SPIB (directAnnotation). ";22;"AKR1A1;CD302;CD36;F13A1;FABP5;FGD2;GRN;HBEGF;HNMT;HRH2;IFNGR1;ITM2B;MGST2;MPEG1;NCF4;NCOA7;NPC2;P2RY13;PRKAG2-AS1;RNF141;TBXAS1;TMEM170B"
"136";3,09;0,0611;"NR3C1 (directAnnotation). ";7;"CD36;FGD2;HRH2;KLF9;MEGF9;NFIA;RCAN1"
"137";3,09;0,0611;"GTF2B (directAnnotation). ";6;"CD81;FABP5;HRH2;ITM2B;MAT2A;YWHAH"
"138";3,09;0,0611;"";7;"CTSA;GRN;HPS3;HRH2;KLF9;MEGF9;PPT1"
"139";3,08;0,061;"OVOL1 (directAnnotation). ";4;"CD36;KLF9;NFIA;RCAN1"
"140";3,08;0,061;"";5;"C1orf56;CD36;HRH2;KCNK6;MEGF9"
"141";3,08;0,0609;"BATF3 (directAnnotation). ";9;"AVPI1;GABARAPL1;ITM2B;KLF9;MARCH1;RAD51C;RCAN1;TIMP2;YWHAH"
"142";3,08;0,0609;"BDP1 (directAnnotation). ";9;"AKR1A1;CD36;FGD2;GRN;KCNK6;MAT2A;NCOA7;RCAN1;RNF141"
"143";3,07;0,0609;"";14;"AVPI1;CTSA;FGD2;HBEGF;HPS3;HRH2;KLF9;LRRC75A;MAT2A;MEGF9;NCF4;NFIA;RCAN1;TIMP2"
"144";3,07;0,0609;"";8;"CD36;DRAM2;IFNGR1;KCNK6;KLF9;MAT2A;NCOA7;NFIA"
"145";3,07;0,0609;"";6;"ATOX1;CD302;CD36;HRH2;MEGF9;NCOA7"
"146";3,07;0,0608;"";7;"CD36;MARCH1;MEGF9;NCOA7;NFIA;NPC2;YWHAH"
