"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"15";3,81;0,192;"";19;"ARID3A;BCL11A;CCDC71L;CDK1;FSTL3;GFOD1;IL10;LPXN;NFATC1;PRDM1;PRDM8;RAB7B;RASGRP3;RBBP8;REV3L;SFMBT2;TIPARP;TPRA1;UBASH3B"
"16";3,77;0,191;"SPI1 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;LPXN;MAFF;NFATC1;PRDM1;REV3L;UBASH3B"
"17";3,7;0,189;"";12;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;NR4A3;REV3L;SLC16A6;UBASH3B"
"18";3,7;0,189;"E2F4 (directAnnotation). ";11;"ARID3A;BCL11A;CCDC71L;CDK1;FSTL3;MAFF;NR4A3;PRDM1;REV3L;SFMBT2;UBASH3B"
"19";3,69;0,188;"";10;"ADA;ARID3A;BCL11A;FSTL3;LPXN;MAFF;NFATC1;REV3L;SFMBT2;UBASH3B"
"20";3,68;0,188;"";11;"ARID3A;BCL11A;FSTL3;LPXN;NFATC1;PRDM1;PRDM8;RBBP8;REV3L;SFMBT2;UBASH3B"
"21";3,65;0,187;"HNRNPA1 (directAnnotation). ";14;"ADA;CHST7;EREG;LPXN;MAFF;NFATC1;OLR1;PRDM1;PRDM8;RAB7B;RASGRP3;REV3L;SLC16A6;UBASH3B"
"22";3,64;0,187;"HOXD9 (inferredBy_Orthology). ";14;"ADA;ARID3A;CCDC71L;CHST7;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;PRDM8;RAB7B;REV3L;TIPARP;UBASH3B"
"23";3,64;0,186;"";11;"ARID3A;BCL11A;FSTL3;LPXN;NFATC1;PRDM1;PRDM8;RBBP8;REV3L;SFMBT2;UBASH3B"
"24";3,63;0,186;"";25;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EREG;FSTL3;GFOD1;INSIG1;KDM6B;LPXN;NFATC1;NFKBID;PRDM1;PRDM8;RAB7B;RASGRP3;RBBP8;REV3L;SFMBT2;THAP2;TIPARP;TPRA1;UBASH3B"
"25";3,62;0,186;"HOXD11 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"26";3,61;0,185;"HOXB13 (directAnnotation). ";9;"ARID3A;BCL11A;CCDC71L;LPXN;MAFF;NFATC1;PRDM1;REV3L;UBASH3B"
"27";3,61;0,185;"HOXB6 (inferredBy_Orthology). ";8;"ADA;ARID3A;BCL11A;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"28";3,6;0,185;"";26;"ADA;ARID3A;BCL11A;CCDC71L;CDK1;DUSP2;EREG;FSTL3;GFOD1;IL10;INSIG1;KDM6B;LPXN;NFATC1;NFKBID;PRDM1;PRDM8;RAB7B;RASGRP3;RBBP8;REV3L;SFMBT2;THAP2;TIPARP;TPRA1;UBASH3B"
"29";3,59;0,185;"HOXA9 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"30";3,55;0,184;"HOXD9 (inferredBy_Orthology). ";9;"ARID3A;CCDC71L;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;PRDM8;REV3L"
"31";3,55;0,183;"";9;"ADA;ARID3A;BCL11A;FSTL3;LPXN;MAFF;NFATC1;REV3L;UBASH3B"
"32";3,54;0,183;"NFATC2 (directAnnotation). ";12;"ARID3A;EREG;KDM6B;NFATC1;NFKBID;NR4A3;PRDM1;PRDM8;REV3L;SFMBT2;TFPI;UBASH3B"
"33";3,53;0,183;"IRX6 (inferredBy_Orthology). ";8;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L"
"34";3,53;0,183;"HOXA11 (inferredBy_Orthology). ";11;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;MAFF;NFATC1;REV3L;SLC16A6;UBASH3B"
"35";3,51;0,182;"";11;"ADA;ARID3A;BCL11A;FSTL3;INSIG1;LPXN;MAFF;NFATC1;REV3L;SFMBT2;UBASH3B"
"36";3,51;0,182;"";13;"ARID3A;BCL11A;CCDC71L;CDK1;FSTL3;LPXN;MAFF;MMP19;NFATC1;PRDM1;RASGRP3;REV3L;UBASH3B"
"37";3,51;0,182;"GPANK1 (directAnnotation). ";14;"ADA;ARID3A;BCL11A;FSTL3;GFOD1;IL10;INSIG1;MAFF;NFATC1;NFKBID;REV3L;SFMBT2;SLC16A6;UBASH3B"
"38";3,51;0,182;"HOXB7 (inferredBy_Orthology). ";9;"ADA;ARID3A;BCL11A;DUSP2;FSTL3;INSIG1;NFATC1;REV3L;UBASH3B"
"39";3,5;0,182;"HOXD13 (inferredBy_Orthology). ";21;"ADA;ARID3A;BCL11A;CCDC71L;CHST7;DUSP2;EREG;FSTL3;GFOD1;INSIG1;LPXN;MAFF;NFATC1;NFKBID;NR4A3;PRDM8;RAB7B;REV3L;SFMBT2;SLC16A6;UBASH3B"
