"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"59";4,26;0,224;"";7;"CCR7;CSF2;LIF;MMP14;MMP9;NRP2;PTTG1"
"60";4,23;0,223;"RAD21 (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"61";4,23;0,223;"FLI1; ING4 (directAnnotation). ";4;"CCR7;MMP14;MMP9;NRP2"
"62";4,22;0,222;"CEBPB (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"63";4,2;0,222;"CBFB (inferredBy_Orthology). ";5;"CCR7;CSF2;LIF;MMP9;PTTG1"
"64";4,19;0,221;"JUN (directAnnotation). ";6;"CCR7;CSF2;FGFR1;MMP9;PTTG1;TM4SF19"
"65";4,18;0,221;"FOSL1 (directAnnotation). ";10;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;NRP2;PTTG1;TM4SF19;TNFRSF4"
"66";4,18;0,221;"JUN (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"67";4,17;0,22;"IKZF1 (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1;TNFRSF4"
"68";4,17;0,22;"RUNX2 (directAnnotation). ";6;"CCR7;CSF2;FGFR1;MMP14;MMP9;PTTG1"
"69";4,17;0,22;"RUNX1; RUNX2; RUNX3 (inferredBy_Orthology). ";7;"CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1"
"70";4,15;0,219;"";6;"CCR7;CSF2;GPR157;IL4I1;LIF;MMP9"
"71";4,15;0,219;"RAD21 (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"72";4,15;0,219;"RAD21 (directAnnotation). ";4;"ADPRHL1;CCR7;LIF;MMP14"
"73";4,14;0,219;"HOXB8 (directAnnotation). ";4;"CSF2;FGFR1;LIF;NRP2"
"74";4,14;0,219;"JUNB (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"75";4,12;0,218;"NFE2L1 (directAnnotation). ";6;"ADPRHL1;CSF2;MMP9;PTTG1;TM4SF19;TNFRSF4"
"76";4,12;0,218;"";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"77";4,11;0,218;"RUNX2 (directAnnotation). ";5;"FGFR1;MMP14;MMP9;PTTG1;TNFRSF4"
"78";4,11;0,218;"CBFB (directAnnotation). ";4;"CCR7;CSF2;LIF;MMP9"
"79";4,09;0,217;"FOSB (directAnnotation). ";4;"CCR7;LIF;MMP9;TM4SF19"
"80";4,08;0,217;"";9;"CCR7;FGFR1;IL4I1;LIF;MMP14;MMP9;NRP2;PTTG1;TM4SF19"
"81";4,07;0,216;"ZNF202 (directAnnotation). ";4;"CSF2;LIF;MMP14;MMP9"
"82";4,07;0,216;"";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"83";4,07;0,216;"FOSL2 (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"84";4,07;0,216;"";5;"CCR7;LIF;MCOLN2;MMP14;NRP2"
"85";4,05;0,215;"ATF3 (inferredBy_Orthology). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"86";4,05;0,215;"FOSL1 (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"87";4,04;0,215;"JUN (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1;TM4SF19"
"88";4,04;0,215;"JUN (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"89";4,03;0,214;"CBFB (directAnnotation). ";4;"CCR7;CSF2;LIF;MMP9"
"90";4,01;0,213;"JUND (directAnnotation). ";8;"CCR7;CSF2;FGFR1;LIF;MMP9;NRP2;PTTG1;TM4SF19"
"91";4,01;0,213;"RUNX1; RUNX2; RUNX3 (directAnnotation). ";8;"ADPRHL1;CCR7;CSF2;FGFR1;LIF;MMP14;MMP9;PTTG1"
"92";4;0,213;"FOS; FOSB; FOSL1; FOSL2; JUN; JUNB; JUND (directAnnotation). ";5;"CCR7;LIF;MMP9;PTTG1;TM4SF19"
"93";4;0,213;"FOS (directAnnotation). ";7;"CCR7;CSF2;FGFR1;LIF;MMP9;PTTG1;TM4SF19"
