"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"72";3,93;0,149;"ZBTB20 (directAnnotation). ";10;"ADCY3;BMP2;CALCRL;CCL22;EGR4;GCNT2;IGLON5;MMP10;NSUN7;TCHH"
"73";3,91;0,149;"MEIS1; MEIS2; MEIS3; PKNOX1; PKNOX2; TGIF1; TGIF2; TGIF2LX; TGIF2LY (inferredBy_Orthology). ";7;"CBARP;CCND2;CKB;EGR4;GEM;HOMER1;ZDBF2"
"74";3,9;0,148;"";9;"CBARP;CCND2;CKB;CSRP2;GCNT2;GEM;HOMER1;IL20;ZDBF2"
"75";3,89;0,148;"";11;"ADCY3;BMP2;CALCRL;CBARP;CCND2;CSRP2;EGR4;GEM;HOMER1;IRF4;ZDBF2"
"76";3,88;0,148;"";8;"ADCY3;AKAP12;CCL22;CCND2;EHF;GCNT2;TNFSF9;ZDBF2"
"77";3,86;0,147;"EN1; EN2 (inferredBy_Orthology). ";8;"ATP6V0D2;CALCRL;CBARP;CCND2;CSRP2;EHF;XIST;ZDBF2"
"78";3,84;0,147;"JUN; JUNB; JUND (directAnnotation). ";13;"AKAP12;CALCRL;CBARP;CCND2;CKB;CSRP2;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;SHF"
"79";3,84;0,147;"POU2F1 (directAnnotation). ";7;"CCL22;EGR4;EHF;GCNT2;IGLON5;MMP10;TCHH"
"80";3,83;0,147;"PDX1 (directAnnotation). ";11;"ADCY3;AKAP12;BMP2;CALCRL;CBARP;EHF;IGLON5;ST18;TCHH;XIST;ZDBF2"
"81";3,82;0,146;"JUN (directAnnotation). ";13;"AKAP12;CBARP;CCND2;CKB;CSRP2;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;XIST;ZDBF2"
"82";3,8;0,146;"";7;"AKAP12;CBARP;CCND2;CKB;GEM;HOMER1;ZDBF2"
"83";3,8;0,146;"";7;"CBARP;CCND2;CKB;EGR4;GEM;HOMER1;IRF4"
"84";3,79;0,146;"CREB1 (directAnnotation). ";5;"CBARP;CCND2;EGR4;HOMER1;ZDBF2"
"85";3,79;0,146;"";6;"ADCY3;CBARP;CCND2;EGR4;HOMER1;ZDBF2"
"86";3,79;0,146;"SRF (directAnnotation). ";6;"AKAP12;EGR4;EHF;GEM;HOMER1;ST18"
"87";3,79;0,145;"";6;"ADCY3;BMP2;CCL22;IGLON5;MMP10;TCHH"
"88";3,77;0,145;"";6;"ADCY3;BMP2;CCL22;IGLON5;MMP10;TCHH"
"89";3,76;0,145;"POU2F1 (directAnnotation). ";11;"BMP2;CALCRL;CHML;CSRP2;EHF;GCNT2;IGLON5;ST18;TCHH;XIST;ZDBF2"
"90";3,76;0,145;"YY1 (directAnnotation). ";9;"CBARP;CCND2;CKB;EHF;GEM;HOMER1;SHF;XIST;ZDBF2"
"91";3,76;0,145;"CREB3 (directAnnotation). ";11;"CBARP;CCND2;CKB;CSRP2;EGR4;GCNT2;GEM;HOMER1;IL20;IRF4;ZDBF2"
"92";3,75;0,145;"";5;"CBARP;CCND2;CKB;EGR4;GEM"
"93";3,73;0,144;"";5;"CBARP;CCND2;CKB;GEM;HOMER1"
"94";3,72;0,144;"";7;"AKAP12;CBARP;CCND2;CSRP2;GEM;HOMER1;ZDBF2"
"95";3,72;0,144;"POU2F2 (directAnnotation). ";8;"ADCY3;BMP2;CCL22;CSRP2;EHF;GCNT2;IGLON5;TCHH"
"96";3,7;0,143;"XBP1 (directAnnotation). ";5;"CBARP;CCND2;CKB;GEM;HOMER1"
"97";3,7;0,143;"";7;"AKAP12;BMP2;CCND2;CSRP2;EHF;TCHH;TNFSF9"
"98";3,7;0,143;"POU2F1 (directAnnotation). ";7;"BMP2;CHML;CSRP2;EHF;GCNT2;TCHH;XIST"
"99";3,7;0,143;"GTF2A1L (directAnnotation). ";3;"BMP2;CCND2;EHF"
"100";3,69;0,143;"";6;"CBARP;CCND2;CKB;GEM;HOMER1;ZDBF2"
"101";3,68;0,143;"JUN (directAnnotation). ";13;"AKAP12;CALCRL;CBARP;CCND2;CKB;CSRP2;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;SHF"
"102";3,67;0,142;"ATF1 (inferredBy_Orthology). ";15;"CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;P2RY10;ST18;TCHH;ZDBF2"
"103";3,65;0,142;"ZBTB49 (directAnnotation). ";8;"A4GALT;AKAP12;BMP2;CSRP2;EHF;HOMER1;IL20;TCHH"
"104";3,65;0,142;"POU2F1; POU2F2; POU2F3 (inferredBy_Orthology). ";8;"BMP2;CCL22;CSRP2;EHF;GCNT2;IGLON5;TCHH;XIST"
"105";3,63;0,141;"CREBL2 (inferredBy_Orthology). ";16;"A4GALT;BMP2;CALCRL;CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;MMP10;ZDBF2"
"106";3,62;0,141;"";6;"CBARP;CCND2;CKB;GEM;HOMER1;IRF4"
"107";3,62;0,141;"";11;"CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GEM;HOMER1;IL20;IRF4;ZDBF2"
"108";3,61;0,141;"";6;"CBARP;CCND2;CKB;GEM;HOMER1;ZDBF2"
"109";3,6;0,14;"";5;"CBARP;CCND2;CKB;GEM;HOMER1"
"110";3,59;0,14;"";5;"CBARP;CCND2;CKB;GEM;HOMER1"
"111";3,58;0,14;"ATF1 (inferredBy_Orthology). ";12;"CBARP;CCND2;CKB;CSRP2;EGR4;EHF;GCNT2;GEM;HOMER1;IL20;IRF4;ZDBF2"
"112";3,57;0,14;"";5;"ADCY3;BMP2;HOMER1;IGLON5;NSUN7"
