"";"NES";"AUC";"TF_highConf";"nEnrGenes";"enrichedGenes"
"47";3,91;0,183;"MYB (directAnnotation). ";4;"BNIP3L;CA2;KDM5B;TNS1"
"48";3,9;0,182;"HSF1; HSF2; HSF4 (inferredBy_Orthology). ";4;"BNIP3L;CA2;KDM5B;TNS1"
"49";3,89;0,182;"CREM (directAnnotation). ";9;"BNIP3L;CA2;FCGR2B;GPRC5A;KDM5B;LDHA;RRAD;SCD;TNS1"
"50";3,86;0,181;"";3;"ENO2;GPRC5A;TNS1"
"51";3,86;0,181;"";3;"CA2;FCGR2B;TNS1"
"52";3,85;0,18;"NR1D2 (directAnnotation). ";4;"BNIP3L;CA2;FCGR2B;TNS1"
"53";3,83;0,18;"";3;"BNIP3L;LDHA;P4HA1"
"54";3,83;0,18;"";7;"BNIP3L;ERO1A;GPRC5A;KDM5B;P4HA1;SCD;TNS1"
"55";3,8;0,178;"EOMES; POU2F1 (directAnnotation). ";6;"BNIP3L;CA2;GPRC5A;KDM5B;P4HA1;TNS1"
"56";3,79;0,178;"ATF1 (directAnnotation). ";3;"BNIP3L;GPRC5A;LDHA"
"57";3,78;0,178;"XBP1 (directAnnotation). ";3;"KDM5B;P4HA1;RRAD"
"58";3,78;0,178;"";4;"CA2;ERO1A;GPRC5A;TNS1"
"59";3,78;0,178;"";5;"BNIP3L;CA2;RRAD;SCD;TNS1"
"60";3,77;0,177;"ZNF177 (directAnnotation). ";3;"BNIP3L;LDHA;TNS1"
"61";3,77;0,177;"GATA1; GATA2; GATA3; GATA4; GATA5; GATA6; TRPS1 (inferredBy_Orthology). ";6;"BNIP3L;CA2;KDM5B;P4HA1;SLC2A3;TNS1"
"62";3,77;0,177;"NFKB1 (directAnnotation). ";8;"BNIP3L;ENO2;FCGR2B;GPRC5A;KDM5B;P4HA1;RRAD;TNS1"
"63";3,75;0,177;"GATA1; GATA2; GATA3; GATA4; GATA5; GATA6; TRPS1 (inferredBy_Orthology). ";6;"BNIP3L;CA2;KDM5B;P4HA1;SLC2A3;TNS1"
"64";3,75;0,177;"XBP1 (inferredBy_Orthology). ";4;"KDM5B;P4HA1;RRAD;TNS1"
"65";3,75;0,176;"";5;"BNIP3L;GPRC5A;LDHA;SH2D3A;TNS1"
"66";3,74;0,176;"";6;"BNIP3L;GPRC5A;LDHA;RRAD;SCD;TNS1"
"67";3,74;0,176;"";5;"BNIP3L;ENO2;FCGR2B;KDM5B;TNS1"
"68";3,73;0,176;"ATF3 (directAnnotation). ";4;"BNIP3L;GPRC5A;LDHA;TNS1"
"69";3,72;0,175;"JUN (directAnnotation). ";3;"BNIP3L;KDM5B;TNS1"
"70";3,71;0,175;"NFKB1; NFKB2 (inferredBy_Orthology). ";3;"ENO2;RRAD;TNS1"
"71";3,69;0,174;"BCL3 (directAnnotation). ";3;"ENO2;SCD;TNS1"
