"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"SDC2_TNFRSF12A","SDC2","TNFRSF12A",179,260,4.41611104876198e-06,8.00873370892652e-06,264,0.245522238764634,0.93804,1
"IL1B_ADGRG6","IL1B","ADGRG6",13198,21711,0.000325608009058998,0.000668760067517322,1273,0.249505514528615,0.98546,1
"IL1B_ACVR1","IL1B","ACVR1",13198,21711,0.000325608009058998,0.000668760067517322,1273,0.249505514564541,0.99461,1
"PRNP_CD36","PRNP","CD36",284,505,7.00656725054974e-06,1.55554250884919e-05,434,0.249898235595355,0.99962,1
"APP_ACVR2A","APP","ACVR2A",208,123,5.13157038068432e-06,3.78874710076139e-06,262,0.251520626425589,0.96521,1
"VEGFA_NGFR","VEGFA","NGFR",1079,1593,2.66200213497999e-05,4.90688953781536e-05,758,0.252147804868009,0.98558,1
"SEMA4A_ERBB3","SEMA4A","ERBB3",84,106,2.0723649614302e-06,3.26509912748543e-06,168,0.252655351654051,0.98472,1
"TGFB1_ITGA3","TGFB1","ITGA3",480,432,1.18420854938869e-05,1.3306819085601e-05,554,0.253864664925171,0.99361,1
"OSM_AXL","OSM","AXL",406,440,1.00164306469127e-05,1.35532416612603e-05,345,0.255592344101721,0.99996,1
"SEMA4D_ITGAV","SEMA4D","ITGAV",168,130,4.14472992286041e-06,4.00436685446326e-06,247,0.259583358922061,1,1
"HBEGF_NRP1","HBEGF","NRP1",1290,668,3.1825604764821e-05,2.05762850675497e-05,630,0.262669083496995,0.99997,1
"IL15_NGFR","IL15","NGFR",73,109,1.80098383552863e-06,3.35750759335765e-06,156,0.268456114304309,0.93451,1
"VEGFA_TNFRSF12A","VEGFA","TNFRSF12A",1079,1593,2.66200213497999e-05,4.90688953781536e-05,758,0.269021623159869,0.98933,1
"PLAU_ADGRG6","PLAU","ADGRG6",61,102,1.50493169818146e-06,3.14188783965579e-06,119,0.273086529886083,0.96782,1
"PLAU_ACVR1","PLAU","ACVR1",61,102,1.50493169818146e-06,3.14188783965579e-06,119,0.273086538326635,0.982,1
"APP_CD74","APP","CD74",208,123,5.13157038068432e-06,3.78874710076139e-06,262,0.275658265979098,0.99589,1
"CD55_PLXNB2","CD55","PLXNB2",1814,1242,4.47532147623142e-05,3.82571048711028e-05,912,0.282970727691385,0.99954,1
"IL1B_BSG","IL1B","BSG",13198,21711,0.000325608009058998,0.000668760067517322,1273,0.28478098977875,1,1
