"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"APP_NCR3","APP","NCR3",122,22,3.01654739436076e-06,6.76923035266275e-07,117,-2.46034564132103,0.00514,0.026985
"CD58_CCR6","CD58","CCR6",214,37,5.29132083928854e-06,1.13846146840237e-06,169,-2.45817709013929,0.25505,0.61970826446281
"KLRB1_IL12RB1","KLRB1","IL12RB1",208,27,5.14296604940195e-06,8.30769179644974e-07,131,-2.45582237321508,0.6858,1
"IL23A_IFNGR1","IL23A","IFNGR1",512,74,1.26596087369894e-05,2.27692293680474e-06,87,-2.45452011128073,0.52087,0.960098934169279
"B2M_SIGLEC10","B2M","SIGLEC10",32466,9518,0.000802747768076364,0.000292861520439291,849,-2.44890573857491,0.00182,0.0123006896551724
"ITGB1_ITGAL","ITGB1","ITGAL",465,106,1.14974962162111e-05,3.26153826082841e-06,327,-2.44413814600016,0.11273,0.329777313432836
"ICAM2_IL6ST","ICAM2","IL6ST",103,12,2.54675722638654e-06,3.69230746508877e-07,98,-2.43849616928207,0.05314,0.184889467455621
"VEGFA_ITGAL","VEGFA","ITGAL",1030,236,2.54675722638654e-05,7.26153801467458e-06,339,-2.43675892408281,0.27508,0.640710830039526
"CD58_IL10RB","CD58","IL10RB",214,37,5.29132083928854e-06,1.13846146840237e-06,169,-2.43547900238517,0.31259,0.685831791044776
"B2M_TNFRSF13B","B2M","TNFRSF13B",32466,9518,0.000802747768076364,0.000292861520439291,849,-2.42099813319284,0,0
"CD58_CXCR4","CD58","CXCR4",214,37,5.29132083928854e-06,1.13846146840237e-06,169,-2.41796668971953,0.26485,0.630493117408907
"OSM_IL10RA","OSM","IL10RA",134,28,3.31325697413395e-06,8.61538408520713e-07,80,-2.39977971309217,0.48725,0.903794952681388
"ITGB1_BSG","ITGB1","BSG",465,106,1.14974962162111e-05,3.26153826082841e-06,327,-2.39857763065267,0.06681,0.217040220994475
"APP_CCR6","APP","CCR6",122,22,3.01654739436076e-06,6.76923035266275e-07,117,-2.39746791656708,0.0062,0.0319789473684211
"PPIA_NCR3","PPIA","NCR3",2143,404,5.29873857878287e-05,1.24307684657989e-05,695,-2.39625089630629,0.00454,0.0256684615384615
"VEGFA_BSG","VEGFA","BSG",1030,236,2.54675722638654e-05,7.26153801467458e-06,339,-2.39119727182064,0.26456,0.630493117408907
