"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"IL10_SORT1","IL10","SORT1",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.179826526116022,0.99561,1
"CD93_LTBR","CD93","LTBR",570,638,1.40674748653095e-05,1.95696402980487e-05,576,-0.178292052789136,0.99943,1
"GAS6_IL1R1","GAS6","IL1R1",67,49,1.6535452911855e-06,1.50299745235797e-06,102,-0.17810571240967,0.97635,1
"LGALS9_PLXNB2","LGALS9","PLXNB2",518,259,1.27841262811058e-05,7.94441510532071e-06,520,-0.177106293445621,0.99896,1
"CD55_ACVR1B","CD55","ACVR1B",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.173700023435942,0.97663,1
"HBEGF_ITGA4","HBEGF","ITGA4",1290,668,3.18369168004372e-05,2.04898428199005e-05,630,-0.172251549392404,0.99935,1
"NRG1_EGFR","NRG1","EGFR",220,93,5.42955170240015e-06,2.85262781774064e-06,200,-0.170900172445631,0.9924,1
"PPIA_SORT1","PPIA","SORT1",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.168753291284365,0.99996,1
"TGFB1_ACKR3","TGFB1","ACKR3",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.165610654563127,0.99807,1
"EREG_NGFR","EREG","NGFR",3897,4340,9.6177104473879e-05,0.000133122631494563,947,-0.161158797321541,0.99457,1
"IL10_EGFR","IL10","EGFR",406,173,1.00199908689748e-05,5.30650120934549e-06,250,-0.159406975630925,0.98149,1
"TGFB1_IFNGR1","TGFB1","IFNGR1",480,432,1.18462946234185e-05,1.32509163146662e-05,554,-0.157705458775243,0.99972,1
"CD93_NGFR","CD93","NGFR",570,638,1.40674748653095e-05,1.95696402980487e-05,576,-0.153895399594712,0.99285,1
"ITGB1_AXL","ITGB1","AXL",547,449,1.3499839914604e-05,1.37723644103822e-05,575,-0.151843149073295,1,1
"PPIA_EGFR","PPIA","EGFR",2613,1122,6.44882663562345e-05,3.4415574317258e-05,1105,-0.148333748722367,0.99741,1
"CD55_ITGA3","CD55","ITGA3",1814,1242,4.47691217643358e-05,3.80963844046653e-05,912,-0.147227816117729,0.99218,1
