"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"ICAM1_IL10RB","ICAM1","IL10RB",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.28698088597297,0.74605,1
"ITGAV_IL10RB","ITGAV","IL10RB",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.28743707054841,0.92237,1
"CXCL9_MERTK","CXCL9","MERTK",265,766,6.49030523513653e-06,2.33929529920137e-05,246,1.29898023298856,0.74116,1
"ICAM4_BSG","ICAM4","BSG",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.2999525737628,0.9426,1
"IL15_CD2","IL15","CD2",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.30941631473638,0.23503,1
"PLAU_TNFRSF14","PLAU","TNFRSF14",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.318289968299,0.54279,1
"CD58_CCR6","CD58","CCR6",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.32159569881294,0.52126,1
"CD58_CD74","CD58","CD74",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.3224531945406,0.52699,1
"ICAM4_CCR6","ICAM4","CCR6",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.34095907014448,0.88475,1
"ICAM4_CD74","ICAM4","CD74",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.34181850406113,0.9229,1
"CLCF1_IFNGR1","CLCF1","IFNGR1",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.35810367609824,0.68018,1
"ICAM1_ITGAL","ICAM1","ITGAL",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.35821286508748,0.57422,1
"ITGAV_ITGAL","ITGAV","ITGAL",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.35866897296778,0.85818,1
"ICAM1_CLEC2D","ICAM1","CLEC2D",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.36467628463445,0.55547,1
"ITGAV_CLEC2D","ITGAV","CLEC2D",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.36513255026639,0.85065,1
"PLAU_IL15RA","PLAU","IL15RA",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.36735372115158,0.47743,1
"CLCF1_CXCR3","CLCF1","CXCR3",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.3674277455831,0.66754,1
"PLAU_IL12RB1","PLAU","IL12RB1",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.37306900661006,0.47083,1
"CD58_IL10RB","CD58","IL10RB",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.37935982680095,0.39892,1
"CLCF1_IL27RA","CLCF1","IL27RA",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.38119910343171,0.6559,1
"PLAU_ITGA4","PLAU","ITGA4",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.38221428978126,0.45147,1
"OSM_SELL","OSM","SELL",406,440,9.94363745458654e-06,1.34372053740026e-05,345,1.3860053070394,0.2177,1
"CXCL11_IFNGR1","CXCL11","IFNGR1",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.39436794965656,0.9845,1
"ICAM4_IL10RB","ICAM4","IL10RB",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.39872425128071,0.87025,1
"ICAM1_IL10RA","ICAM1","IL10RA",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.39904465803905,0.46118,1
"ITGAV_IL10RA","ITGAV","IL10RA",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.39950121708509,0.8335,1
"CXCL11_CXCR3","CXCL11","CXCR3",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.40369234555976,0.97867,1
"IL23A_IFNGR1","IL23A","IFNGR1",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.4127670392818,0.53214,1
"CXCL11_IL27RA","CXCL11","IL27RA",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.41746349548077,0.97875,1
"IL23A_CXCR3","IL23A","CXCR3",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.42209186171909,0.5191,1
"TNFSF14_MERTK","TNFSF14","MERTK",92,290,2.25323804389646e-06,8.85633990559264e-06,182,1.42397515968083,0.30488,1
"CLCF1_IL6ST","CLCF1","IL6ST",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.42607312559284,0.61352,1
"CD93_SELL","CD93","SELL",570,638,1.39602791850107e-05,1.94839477923038e-05,576,1.43257612383213,0.51117,1
"IL23A_IL27RA","IL23A","IL27RA",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.43586273904018,0.50312,1
"CLCF1_TNFRSF13B","CLCF1","TNFRSF13B",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.4404135024506,0.59746,1
"CD58_ITGAL","CD58","ITGAL",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.45059177691329,0.26226,1
"CD58_CLEC2D","CD58","CLEC2D",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.45705525763114,0.24952,1
"CXCL11_IL6ST","CXCL11","IL6ST",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.46233676443256,0.97722,1
"ICAM4_ITGAL","ICAM4","ITGAL",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.46995604753351,0.80719,1
"PLAU_CD2","PLAU","CD2",61,102,1.49399478997482e-06,3.11498851851879e-06,119,1.47274442875177,0.34578,1
"ICAM4_CLEC2D","ICAM4","CLEC2D",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.47641985241566,0.79958,1
"CXCL11_TNFRSF13B","CXCL11","TNFRSF13B",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.47667718618514,0.97306,1
"IL23A_IL6ST","IL23A","IL6ST",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.48073502322657,0.44203,1
"ICAM1_TNFRSF14","ICAM1","TNFRSF14",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.48422298966867,0.22656,1
"ITGAV_TNFRSF14","ITGAV","TNFRSF14",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.48467950303107,0.7036,1
"CD58_IL10RA","CD58","IL10RA",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.49142374472372,0.16178,0.804467671232877
"IL23A_TNFRSF13B","IL23A","TNFRSF13B",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.49507550345292,0.42294,1
"CXCL9_IFNGR1","CXCL9","IFNGR1",265,766,6.49030523513653e-06,2.33929529920137e-05,246,1.50041512929375,0.4355,1
"CXCL9_CXCR3","CXCL9","CXCR3",265,766,6.49030523513653e-06,2.33929529920137e-05,246,1.50973996400848,0.42758,1
"ICAM4_IL10RA","ICAM4","IL10RA",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.51078894199818,0.77463,1
"CXCL9_IL27RA","CXCL9","IL27RA",265,766,6.49030523513653e-06,2.33929529920137e-05,246,1.52351083360531,0.40536,1
"ICAM1_IL15RA","ICAM1","IL15RA",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.53328797986072,0.21013,0.997087450980392
"ITGAV_IL15RA","ITGAV","IL15RA",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.53374351929386,0.60169,1
"ICAM1_IL12RB1","ICAM1","IL12RB1",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.53900361662785,0.21163,0.997684285714286
"ITGAV_IL12RB1","ITGAV","IL12RB1",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.53945888003145,0.58941,1
"CLCF1_ADGRE5","CLCF1","ADGRE5",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.54558166341591,0.4843,1
"ICAM1_ITGA4","ICAM1","ITGA4",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.5481473408595,0.11555,0.603520143884892
"ITGAV_ITGA4","ITGAV","ITGA4",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.54860383141703,0.5858,1
"IL15_PLAUR","IL15","PLAUR",73,109,1.7878954043961e-06,3.32876224037792e-06,156,1.5665041063646,0.04336,0.281065714285714
"CXCL9_IL6ST","CXCL9","IL6ST",265,766,6.49030523513653e-06,2.33929529920137e-05,246,1.56838308951964,0.32633,1
"CLCF1_IL6R","CLCF1","IL6R",21,55,5.14326075237235e-07,1.67965067175033e-06,62,1.57324859029072,0.45732,1
"CD58_TNFRSF14","CD58","TNFRSF14",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.57660205886748,0.06701,0.40881731092437
"CXCL11_ADGRE5","CXCL11","ADGRE5",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.58184540061658,0.93858,1
"CXCL9_TNFRSF13B","CXCL9","TNFRSF13B",265,766,6.49030523513653e-06,2.33929529920137e-05,246,1.58272357145503,0.30832,1
"ICAM4_TNFRSF14","ICAM4","TNFRSF14",37,75,9.06193561132271e-07,2.29043273420499e-06,96,1.59596716342663,0.67147,1
"IL23A_ADGRE5","IL23A","ADGRE5",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.60024378665978,0.29692,1
"CXCL11_IL6R","CXCL11","IL6R",35,94,8.57210125395391e-07,2.87067569353692e-06,57,1.60951291092837,0.92021,1
"TNFSF14_IFNGR1","TNFSF14","IFNGR1",92,290,2.25323804389646e-06,8.85633990559264e-06,182,1.62540991511239,0.10506,0.581295
"CD58_IL15RA","CD58","IL15RA",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.62566667503909,0.07847,0.466960819672131
"IL23A_IL6R","IL23A","IL6R",218,593,5.33919449531987e-06,1.81096881517808e-05,197,1.62791205401899,0.27433,1
"CD58_IL12RB1","CD58","IL12RB1",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.6313822059047,0.08096,0.47021568
"TNFSF14_CXCR3","TNFSF14","CXCR3",92,290,2.25323804389646e-06,8.85633990559264e-06,182,1.6347346092789,0.10929,0.591824444444444
"ICAM1_CD2","ICAM1","CD2",790,1482,1.93484571160674e-05,4.52589508278907e-05,817,1.63867783123019,0.08358,0.48158
"ITGAV_CD2","ITGAV","CD2",81,152,1.98382914734362e-06,4.64194367465545e-06,181,1.63913404807203,0.42978,1
"CD58_ITGA4","CD58","ITGA4",187,374,4.57995124139823e-06,1.14216245679022e-05,400,1.6405264014218,0.03239,0.211848108108108
