"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"INHBA_CD74","INHBA","CD74",221,41,5.44136512968374e-06,1.25938193466376e-06,95,-1.6854030020902,1,1
"CXCL16_IL6ST","CXCL16","IL6ST",743,152,1.82938203228734e-05,4.66892814802173e-06,442,-1.68404342721219,0.39214,0.781758199356913
"TGFB1_CXCR6","TGFB1","CXCR6",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.67826468554311,0.80489,1
"B2M_CXCR4","B2M","CXCR4",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.6714046027148,0.06986,0.228565699208443
"ALCAM_IL6ST","ALCAM","IL6ST",145,30,3.57012644255268e-06,9.21498976583237e-07,127,-1.66777073800143,0.96615,1
"PPIA_CD74","PPIA","CD74",2143,404,5.27640066647613e-05,1.24095195513209e-05,695,-1.66225717243271,0.47484,0.894835258358663
"ICAM1_PLAUR","ICAM1","PLAUR",1564,377,3.85081224562234e-05,1.1580170472396e-05,373,-1.66043522564323,0.98835,1
"B2M_CLEC2D","B2M","CLEC2D",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.65954502120192,0.08745,0.269076923076923
"CD58_IL1R1","CD58","IL1R1",214,37,5.2690141979743e-06,1.13651540445266e-06,169,-1.6578068219733,0.55547,0.993822478386167
"B2M_CCR6","B2M","CCR6",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.65541738012345,0.10175,0.296870588235294
"OSM_IL6ST","OSM","IL6ST",134,28,3.29928926415213e-06,8.60065711477687e-07,80,-1.6534864873846,0.94083,1
"LGALS9_PLAUR","LGALS9","PLAUR",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.65342661765006,0.66488,1
"B2M_IL10RA","B2M","IL10RA",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.64685424031876,0.10936,0.31
"CLEC2B_BCR","CLEC2B","BCR",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.64455766256394,0.17004,0.4216992
"B2M_IL12RB1","B2M","IL12RB1",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.64285530088689,0.12546,0.344182300884956
"SEMA4D_IL6ST","SEMA4D","IL6ST",133,28,3.27466770247935e-06,8.60065711477687e-07,132,-1.6426797338103,0.9592,1
"B2M_IL18R1","B2M","IL18R1",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.64176784797314,0.12628,0.344905726872247
"BAG6_TNFRSF1A","BAG6","TNFRSF1A",113,36,2.78223646902381e-06,1.10579877189988e-06,120,-1.64109228883617,0.75126,1
"IGF1_CXCR4","IGF1","CXCR4",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.63580388870073,0.28868,0.628005614035088
"CD93_IFNGR1","CD93","IFNGR1",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.63482728077119,0.54608,0.984213953488372
"CD86_IFNGR1","CD86","IFNGR1",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.63349274589748,0.84218,1
"IL1B_CCR4","IL1B","CCR4",7883,1070,0.000194091770666502,3.28667968314688e-05,493,-1.63208686177573,0.99587,1
"ICAM1_ADGRE5","ICAM1","ADGRE5",1564,377,3.85081224562234e-05,1.1580170472396e-05,373,-1.62853459806313,0.99933,1
"CXCL16_CD2","CXCL16","CD2",743,152,1.82938203228734e-05,4.66892814802173e-06,442,-1.62775669166921,0.53574,0.971224561403509
"IGF1_CLEC2D","IGF1","CLEC2D",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.62394424708225,0.30913,0.663206920415225
"CCL5_PLAUR","CCL5","PLAUR",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.62376855671345,0.74642,1
"CLEC2B_ITGAV","CLEC2B","ITGAV",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.62279791064268,0.20764,0.491361832061069
"LGALS9_ADGRE5","LGALS9","ADGRE5",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.62152730862159,0.7788,1
"ICAM1_CD6","ICAM1","CD6",1564,377,3.85081224562234e-05,1.1580170472396e-05,373,-1.62086266817751,0.99941,1
"ITGB1_BCR","ITGB1","BCR",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.62018313843983,0.79966,1
"IGF1_CCR6","IGF1","CCR6",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.61981656270761,0.31919,0.678894682675815
"TGFB1_IFNGR1","TGFB1","IFNGR1",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.61802247219375,0.88975,1
"ICAM1_TNFRSF10A","ICAM1","TNFRSF10A",1564,377,3.85081224562234e-05,1.1580170472396e-05,373,-1.61710918903238,0.9953,1
"LGALS9_CD6","LGALS9","CD6",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.6138553379779,0.78988,1
"ALCAM_CD2","ALCAM","CD2",145,30,3.57012644255268e-06,9.21498976583237e-07,127,-1.61148424982195,0.9833,1
"IGF1_IL10RA","IGF1","IL10RA",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.61125337270748,0.33094,0.696428330522766
"B2M_KLRF1","B2M","KLRF1",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.6110199264627,0.23129,0.528450092081031
"CD93_BSG","CD93","BSG",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.61036286575775,0.59091,1
"LGALS9_TNFRSF10A","LGALS9","TNFRSF10A",450,109,1.10797027527497e-05,3.34811294825243e-06,342,-1.61010080704426,0.74445,1
"CD86_BSG","CD86","BSG",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.60902832318814,0.8821,1
"IGF1_IL12RB1","IGF1","IL12RB1",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.60725423423572,0.33987,0.707112080536913
"IGF1_IL18R1","IGF1","IL18R1",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.60616686280141,0.3407,0.707651591289782
"BAG6_IL10RB","BAG6","IL10RB",113,36,2.78223646902381e-06,1.10579877189988e-06,120,-1.60557319249129,0.81537,1
"CD58_CXCR3","CD58","CXCR3",214,37,5.2690141979743e-06,1.13651540445266e-06,169,-1.60446295697755,0.63446,1
"CLEC2B_ITGAL","CLEC2B","ITGAL",406,91,9.9963540391475e-06,2.79521356230248e-06,308,-1.601190777837,0.18236,0.444621611001965
"ITGB1_ITGAV","ITGB1","ITGAV",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.5984234372638,0.8162,1
"OSM_CD2","OSM","CD2",134,28,3.29928926415213e-06,8.60065711477687e-07,80,-1.59720001975312,0.96297,1
"APP_IL1R1","APP","IL1R1",122,22,3.0038305240788e-06,6.7576591616104e-07,117,-1.59709841565985,0.37235,0.748320907617504
"B2M_CXCR6","B2M","CXCR6",32466,9518,0.000799363621268381,0.000292360908637308,849,-1.59682868701879,0.20123,0.478587739463602
"TGFB1_BSG","TGFB1","BSG",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.59355805633049,0.92258,1
"CCL5_ADGRE5","CCL5","ADGRE5",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.59187184463052,0.78279,1
"CXCL16_CD28","CXCL16","CD28",743,152,1.82938203228734e-05,4.66892814802173e-06,442,-1.58743405632258,0.63628,1
"SEMA4D_CD2","SEMA4D","CD2",133,28,3.27466770247935e-06,8.60065711477687e-07,132,-1.58639326503926,0.98013,1
"CCL5_CD6","CCL5","CD6",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.58419979378495,0.78814,1
"CCL5_TNFRSF10A","CCL5","TNFRSF10A",182,45,4.48112422444543e-06,1.38224846487485e-06,129,-1.58044319286802,0.78005,1
"CD93_IL6R","CD93","IL6R",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.57840717578181,0.64523,1
"CD86_IL6R","CD86","IL6R",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.57707267488489,0.89907,1
"ITGB1_ITGAL","ITGB1","ITGAL",465,106,1.14490261778413e-05,3.2559630505941e-06,327,-1.57681599495377,0.89657,1
"IGF1_KLRF1","IGF1","KLRF1",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.5754185541711,0.402,0.800128410914928
"ALCAM_CD28","ALCAM","CD28",145,30,3.57012644255268e-06,9.21498976583237e-07,127,-1.57116135716444,0.98885,1
"CD93_CD72","CD93","CD72",398,109,9.79938154576528e-06,3.34811294825243e-06,258,-1.56961992089701,0.63092,1
"CD86_CD72","CD86","CD72",456,125,1.12274321227863e-05,3.83957906909682e-06,342,-1.56828572999971,0.8385,1
"TGFB1_IL6R","TGFB1","IL6R",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.56160237123656,0.93128,1
"IGF1_CXCR6","IGF1","CXCR6",406,122,9.9963540391475e-06,3.7474291714385e-06,216,-1.56122780811781,0.4156,0.820611464968153
"OSM_CD28","OSM","CD28",134,28,3.29928926415213e-06,8.60065711477687e-07,80,-1.55687710591408,0.97231,1
"INHBA_IL1R1","INHBA","IL1R1",221,41,5.44136512968374e-06,1.25938193466376e-06,95,-1.55614385567967,1,1
"TGFB1_CD72","TGFB1","CD72",397,110,9.7747599840925e-06,3.3788295808052e-06,313,-1.55281515256544,0.87279,1
