"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"PLAU_IL10RA","PLAU","IL10RA",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.66105747397998,0.77933,1
"SEMA4D_CCR4","SEMA4D","CCR4",168,130,4.13035539298783e-06,3.9936163578526e-06,247,0.663139713812734,1,1
"NCR3LG1_IL15RA","NCR3LG1","IL15RA",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.665912544467741,1,1
"CD93_ICOS","CD93","ICOS",570,638,1.40137057976373e-05,1.95994402793074e-05,576,0.671860659437156,1,1
"IL15_IL6R","IL15","IL6R",73,109,1.79473776004828e-06,3.34849371543026e-06,156,0.674139437064398,0.99734,1
"ICAM1_CD226","ICAM1","CD226",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.677693042964374,1,1
"ITGAV_CD226","ITGAV","CD226",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.678149513507441,1,1
"ICAM4_NCR3","ICAM4","NCR3",37,75,9.09661604408033e-07,2.30400943722266e-06,96,0.679528593785558,0.99994,1
"CD93_CD74","CD93","CD74",570,638,1.40137057976373e-05,1.95994402793074e-05,576,0.684701582273643,1,1
"ICAM1_PDCD1","ICAM1","PDCD1",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.686305675530472,0.99998,1
"ITGAV_PDCD1","ITGAV","PDCD1",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.686761932824792,1,1
"CXCL16_SELL","CXCL16","SELL",744,594,1.82915738832318e-05,1.82477547428034e-05,748,0.686995814845492,1,1
"PVR_CD226","PVR","CD226",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.692068931311239,0.97901,1
"KLRB1_SELL","KLRB1","SELL",111,89,2.7289848132241e-06,2.73409119883755e-06,105,0.693152995921413,1,1
"NCR3LG1_ITGAV","NCR3LG1","ITGAV",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.693279226685116,1,1
"NCR3LG1_BCR","NCR3LG1","BCR",78,102,1.91766500388721e-06,3.13345283462281e-06,128,0.695065810727208,1,1
"IL1B_KLRF1","IL1B","KLRF1",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.695806674504912,0.99999,1
"IL1B_CXCR6","IL1B","CXCR6",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.698824901823847,1,1
"PVR_PDCD1","PVR","PDCD1",19,36,4.67123526587909e-07,1.10592452986687e-06,52,0.700680559539951,0.97384,1
"SEMA4A_ITGAL","SEMA4A","ITGAL",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.704541984729155,0.99964,1
"ALCAM_ACVR1","ALCAM","ACVR1",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.706107589417167,0.99989,1
"APP_CCR8","APP","CCR8",208,123,5.11377334369921e-06,3.77857547704515e-06,262,0.706436827073009,0.99984,1
"CXCL16_CCR4","CXCL16","CCR4",744,594,1.82915738832318e-05,1.82477547428034e-05,748,0.708249750536858,1,1
"KLRB1_CCR4","KLRB1","CCR4",111,89,2.7289848132241e-06,2.73409119883755e-06,105,0.714406795240601,1,1
"PLAU_KLRF1","PLAU","KLRF1",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.719387253616221,0.69897,1
"TNFSF10_IL12RB2","TNFSF10","IL12RB2",240,227,5.90050770426832e-06,6.97346856332724e-06,286,0.719805021357896,1,1
"IL1B_IFNGR1","IL1B","IFNGR1",13198,21711,0.000324478752837222,0.000666964651887214,1273,0.719953347701021,1,1
"ALCAM_BSG","ALCAM","BSG",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.721667080954492,1,1
"PLAU_CXCR6","PLAU","CXCR6",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.722405902070087,0.70844,1
"ALCAM_CD72","ALCAM","CD72",113,178,2.77815571075967e-06,5.4681823976751e-06,215,0.722455240495909,0.99946,1
"ITGB1_SELL","ITGB1","SELL",547,449,1.34482404759782e-05,1.37933364975063e-05,575,0.727010111692054,1,1
"SEMA4A_IL6ST","SEMA4A","IL6ST",84,106,2.06517769649391e-06,3.25633333794135e-06,168,0.730467637647861,0.99964,1
"ICAM1_TNFRSF1A","ICAM1","TNFRSF1A",790,1482,1.94225045265499e-05,4.55272264795197e-05,817,0.734132800117052,0.99955,1
"ITGAV_TNFRSF1A","ITGAV","TNFRSF1A",81,152,1.99142135019056e-06,4.66945912610458e-06,181,0.734588278821354,0.99997,1
"PLAU_IFNGR1","PLAU","IFNGR1",61,102,1.49971237483487e-06,3.13345283462281e-06,119,0.743534303958394,0.68266,1
