"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"PLAU_IL6ST","PLAU","IL6ST",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.346833613416734,1,1
"TNFSF10_CCR4","TNFSF10","CCR4",128,69,3.16472580790876e-06,2.12663101426276e-06,129,0.361960258610436,1,1
"PLAU_CD2","PLAU","CD2",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.39169610897557,1,1
"PLAU_CD28","PLAU","CD28",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.434452214781057,1,1
"PLAU_CD74","PLAU","CD74",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.454135746094885,0.99999,1
"IL6_CCR4","IL6","CCR4",93,58,2.29937109480871e-06,1.7876028815542e-06,53,0.572257789227123,1,1
"PLAU_IL1R1","PLAU","IL1R1",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.581584856472889,0.99902,1
"IL1RN_CCR8","IL1RN","CCR8",277,139,6.84866444367755e-06,4.28408276786266e-06,113,0.662160912729416,0.99988,1
"PLAU_CXCR3","PLAU","CXCR3",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.673471669603074,0.99603,1
"TNFSF10_CCR8","TNFSF10","CCR8",128,69,3.16472580790876e-06,2.12663101426276e-06,129,0.765485196696936,0.99999,1
"IL6_CCR8","IL6","CCR8",93,58,2.29937109480871e-06,1.7876028815542e-06,53,0.975781536694015,0.99319,1
"PLAU_CCR4","PLAU","CCR4",141,117,3.48614327277449e-06,3.60602650244555e-06,117,0.984248973894077,0.93748,1
"PLAU_CCR8","PLAU","CCR8",141,117,3.48614327277449e-06,3.60602650244555e-06,117,1.38777332573383,0.64449,1
"CXCL9_NCR3","CXCL9","NCR3",126,507,3.11527696716018e-06,1.56261148439307e-05,94,1.90460069212238,0.49164,1
"CXCL10_NCR3","CXCL10","NCR3",80,343,1.97795362994297e-06,1.05715135926395e-05,66,1.99617497535387,0.99979,1
"CXCL9_TNFRSF1A","CXCL9","TNFRSF1A",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.03286462467968,0.40347,1
"CXCL9_IL10RB","CXCL9","IL10RB",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.09431953873365,0.35989,0.957647210300429
"CCL18_NCR3","CCL18","NCR3",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.09906602932936,0.19538,0.637555789473684
"CXCL9_CXCR4","CXCL9","CXCR4",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.10651047683948,0.34999,0.9393670995671
"CXCL9_IL18R1","CXCL9","IL18R1",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.12207635724813,0.34155,0.92674398249453
"CXCL10_TNFRSF1A","CXCL10","TNFRSF1A",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.12443774787575,0.99429,1
"CXCL9_CCR6","CXCL9","CCR6",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.12636171137005,0.33777,0.920516043956044
"CXCL9_IL10RA","CXCL9","IL10RA",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.13266716454901,0.33387,0.915926548672566
"CXCL9_CLEC2D","CXCL9","CLEC2D",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.13276522901169,0.33361,0.915926548672566
"CXCL9_IL12RB1","CXCL9","IL12RB1",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.13596020592247,0.33153,0.915583964365256
"CXCL9_KLRF1","CXCL9","KLRF1",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.16488449086487,0.31801,0.886140224719101
"CXCL9_CXCR6","CXCL9","CXCR6",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.1833170589346,0.3035,0.861842369020501
"CXCL10_IL10RB","CXCL10","IL10RB",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.18589376090897,0.99627,1
"CXCL10_CXCR4","CXCL10","CXCR4",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.19808513026037,0.99759,1
"CXCL10_IL18R1","CXCL10","IL18R1",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.21365081138547,0.99536,1
"CXCL10_CCR6","CXCL10","CCR6",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.21793628919572,0.99579,1
"CXCL10_IL10RA","CXCL10","IL10RA",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.22424170438523,0.99545,1
"CXCL10_CLEC2D","CXCL10","CLEC2D",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.2243398382419,0.9957,1
"CCL18_TNFRSF1A","CCL18","TNFRSF1A",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.22733076346756,0.15532,0.541002247191011
"CXCL10_IL12RB1","CXCL10","IL12RB1",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.22753459653141,0.99395,1
"CXCL9_IFNGR1","CXCL9","IFNGR1",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.23386878197516,0.27349,0.799814588235294
"CXCL10_KLRF1","CXCL10","KLRF1",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.25645864031669,0.98399,1
"CXCL10_CXCR6","CXCL10","CXCR6",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.27489158359607,0.98961,1
"CCL18_IL10RB","CCL18","IL10RB",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.28878492314597,0.13145,0.480354117647059
"CXCL9_IL6R","CXCL9","IL6R",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.28931078365656,0.24416,0.741271393643032
"CXCL9_BSG","CXCL9","BSG",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.29197855016906,0.24124,0.736792118226601
"CCL18_CXCR4","CCL18","CXCR4",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.30097556282687,0.12688,0.469645373134328
"CCL18_IL18R1","CCL18","IL18R1",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.31654158149044,0.12343,0.459619219219219
"CXCL9_CD72","CXCL9","CD72",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.32073974831959,0.23829,0.731385148514851
"CCL18_CCR6","CCL18","CCR6",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.3208268498259,0.12207,0.459619219219219
"CXCL10_IFNGR1","CXCL10","IFNGR1",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.3254432669844,0.98182,1
"CCL18_IL10RA","CCL18","IL10RA",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.32713232941477,0.12032,0.455926829268293
"CCL18_CLEC2D","CCL18","CLEC2D",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.32723034569167,0.11978,0.455926829268293
"CCL18_IL12RB1","CCL18","IL12RB1",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.33042547446249,0.11923,0.455926829268293
"CXCL9_ACVR1","CXCL9","ACVR1",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.33548913071916,0.22562,0.699825
"CXCL9_PLAUR","CXCL9","PLAUR",126,507,3.11527696716018e-06,1.56261148439307e-05,94,2.35318876068916,0.21688,0.691435475578406
"CCL18_KLRF1","CCL18","KLRF1",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.35934992778359,0.11443,0.44761261829653
"CCL18_CXCR6","CCL18","CXCR6",225,1036,5.56299458421462e-06,3.19302859532785e-05,65,2.37778223473567,0.10758,0.431712621359223
"CXCL10_IL6R","CXCL10","IL6R",80,343,1.97795362994297e-06,1.05715135926395e-05,66,2.3808850563805,0.96491,1
