"","ligand","receptor","counts_pat2_ligands","counts_pat1_ligands","freq_pat2_ligands","freq_pat1_ligands","n_cells_with_min_umis_above_thresh","log2_FC","p.value","adj.p.value"
"IL15_IFNGR1","IL15","IFNGR1",73,109,1.80933217846717e-06,3.33953393893279e-06,156,0.360968463372535,0.99997,1
"CLCF1_TNFRSF12A","CLCF1","TNFRSF12A",21,55,5.20492818463159e-07,1.68508593248902e-06,62,0.363314161916977,0.90936,1
"CXCL8_TNFRSF12A","CXCL8","TNFRSF12A",5882,15442,0.0001457875599143,0.000473110853990827,1092,0.366755713734349,0.95258,1
"TGM2_SORT1","TGM2","SORT1",64,91,1.58626382769725e-06,2.7880512701182e-06,122,0.368451724359196,0.9921,1
"B2M_IL6ST","B2M","IL6ST",41570,35581,0.00103032792683398,0.00109012804661622,1676,0.368577796287231,1,1
"ITGB1_ADGRE5","ITGB1","ADGRE5",547,449,1.35575986523499e-05,1.37564287943195e-05,575,0.372209766268195,0.99749,1
"B2M_TNFRSF10A","B2M","TNFRSF10A",41570,35581,0.00103032792683398,0.00109012804661622,1676,0.37251993840167,0.99995,1
"LGALS3_ADGRE5","LGALS3","ADGRE5",1287,1058,3.18987741600993e-05,3.24149257558798e-05,896,0.374362838245257,0.98444,1
"VEGFA_IL27RA","VEGFA","IL27RA",1079,1593,2.67434167200833e-05,4.88062161900912e-05,758,0.374387397646018,0.99972,1
"SDC2_TNFRSF1A","SDC2","TNFRSF1A",179,260,4.43658164309074e-06,7.96586077176629e-06,264,0.375043651710892,0.97094,1
"CLCF1_ADGRG6","CLCF1","ADGRG6",21,55,5.20492818463159e-07,1.68508593248902e-06,62,0.375599249968965,0.94867,1
"CXCL8_ADGRG6","CXCL8","ADGRG6",5882,15442,0.0001457875599143,0.000473110853990827,1092,0.379038468925442,0.99199,1
"CD44_TNFRSF12A","CD44","TNFRSF12A",1764,4673,4.37213967509054e-05,0.000143171028409477,1239,0.379773235614589,0.95984,1
"LTB_ACVR1","LTB","ACVR1",123,192,3.04860079385565e-06,5.88248180068895e-06,159,0.381641687357804,0.98548,1
"B2M_PLXND1","B2M","PLXND1",41570,35581,0.00103032792683398,0.00109012804661622,1676,0.384746153958382,1,1
"SEMA4D_TNFRSF25","SEMA4D","TNFRSF25",168,130,4.16394254770527e-06,3.98293038588315e-06,247,0.389232217195357,0.99991,1
"IL15_IL27RA","IL15","IL27RA",73,109,1.80933217846717e-06,3.33953393893279e-06,156,0.390695268974564,0.9983,1
"CD44_ADGRG6","CD44","ADGRG6",1764,4673,4.37213967509054e-05,0.000143171028409477,1239,0.39205601136337,0.99507,1
"TGFB1_LTBR","TGFB1","LTBR",480,432,1.18969787077294e-05,1.32355840515501e-05,554,0.392665681086494,1,1
"APP_BCR","APP","BCR",208,123,5.15535744001605e-06,3.76846490356636e-06,262,0.394465258859329,1,1
"CD58_ACKR3","CD58","ACKR3",187,374,4.63486462155289e-06,1.14585843409254e-05,400,0.394859781215005,0.98513,1
"SELPLG_IL6R","SELPLG","IL6R",111,72,2.75117632616241e-06,2.20593067525836e-06,153,0.397949726448012,0.99264,1
"CD58_CLEC2D","CD58","CLEC2D",187,374,4.63486462155289e-06,1.14585843409254e-05,400,0.398068000669416,0.99537,1
